amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_en,nameOrig_en,nameDest_en
546652.31,0.0,0.0,6784523.24,7331175.55,1,2637546,141293
324609.22,82113.0,0.0,344347.01,668956.24,1,4664799,239348
86225.56,0.0,0.0,135005.87,221231.43,1,3042535,38271
11631.53,0.0,0.0,0.0,0.0,3,3615850,1516164
138087.54,0.0,0.0,384299.2,522386.74,1,4492502,348600
8460.8,77718.0,69257.2,0.0,0.0,3,2321697,1811764
6340.43,0.0,0.0,0.0,0.0,3,881901,958153
207366.5,4067443.89,4274810.39,587967.17,713766.93,0,6216867,99590
9733.56,15315.0,5581.44,0.0,0.0,3,423809,1092040
73230.68,15318.0,0.0,0.0,73230.68,1,5796534,542244
18436.47,20257.0,1820.53,0.0,0.0,3,5793500,2027136
23965.21,0.0,0.0,0.0,0.0,3,4470847,1766086
87925.25,50061.0,0.0,3641002.11,3728927.36,1,100803,405120
429320.47,0.0,0.0,10976962.34,11406282.82,1,500790,328610
22786.17,3288491.36,3311277.54,2501114.96,2364068.61,0,3967562,42601
90076.59,0.0,0.0,136337.98,226414.56,4,1950787,140563
95549.82,0.0,0.0,268940.74,364490.56,1,5005524,222757
7947.18,0.0,0.0,0.0,0.0,3,4898987,1010080
205411.83,0.0,0.0,276021.3,481433.12,1,4698539,311860
49028.96,0.0,0.0,459789.92,508818.88,4,2208819,510628
5499.69,16166.0,10666.31,0.0,0.0,3,1592368,2323174
339547.49,211535.0,0.0,0.0,339547.49,1,3495885,16785
184433.86,94883.0,0.0,0.0,184433.86,1,3328041,222489
193881.19,116377.0,0.0,0.0,193881.19,1,3307719,124093
152261.69,28149.0,0.0,29106.78,181368.47,1,586196,200517
209164.1,0.0,0.0,1300764.44,1238942.28,1,1989029,535386
286574.6,0.0,0.0,2121464.95,2408039.55,1,5055734,225389
58143.88,141514.0,83370.12,0.0,58143.88,1,4115345,60587
19389.4,9959.0,0.0,887052.72,906442.11,1,5511893,395783
19539.84,10445.0,0.0,0.0,0.0,3,5159567,603893
256494.2,0.0,0.0,370828.82,627323.02,1,5206814,340991
7832.09,0.0,0.0,427319.08,435151.17,1,861389,457868
3464.31,5668584.64,5672048.95,12927.65,386167.99,0,5696510,38006
16283.09,46284.0,30000.91,9139.06,25422.15,1,1837496,30990
271938.55,20067798.76,20339737.31,1378449.58,1106511.03,0,6302728,241387
88777.62,179.0,0.0,2192157.68,2280935.31,1,2437910,265232
8179.11,17830.46,9651.35,0.0,0.0,3,2513239,598269
3844.42,1730.0,0.0,0.0,0.0,3,1845789,2292716
1164.9,107485.0,106320.1,1527268.42,1528433.32,2,5371413,330211
3237.48,0.0,0.0,0.0,0.0,3,5244101,1501252
482259.95,60794.0,0.0,5104609.18,5586869.14,1,6136932,251462
5466.03,0.0,0.0,0.0,0.0,3,2945347,2534732
142668.71,0.0,0.0,181472.99,324141.7,1,6098351,311146
250567.63,0.0,0.0,675552.33,926119.97,1,3535064,530452
24548.01,446.0,0.0,0.0,0.0,3,1012695,1859668
315332.63,18976936.18,19292268.81,471967.29,156634.66,0,4482426,568637
9115.76,56532.0,47416.24,0.0,0.0,3,653041,1027782
11450.12,117892.0,106441.88,0.0,0.0,3,6249162,848487
17669.99,5600.0,23269.99,0.0,0.0,0,3007551,524630
27853.7,1997374.83,2025228.53,174577.09,146723.39,0,1878307,293681
885.14,553896.29,553011.15,0.0,0.0,3,5771650,851868
263270.68,92686.0,0.0,0.0,263270.68,1,4003263,298988
111584.6,3465722.02,3577306.62,2584843.56,2473258.96,0,2250879,357595
238942.83,90397.78,329340.6,20791586.03,20552643.2,0,4560336,104309
8215.62,118490.28,110274.66,0.0,0.0,3,112309,1507774
7419.61,25329.0,17909.39,0.0,0.0,3,3316493,2623791
141096.85,39842.0,0.0,21213.0,162309.85,1,3773321,316079
68402.97,30836.0,0.0,0.0,68402.97,1,3550983,333737
407386.32,25328.0,0.0,842600.2,1249986.52,1,1802377,176541
210077.58,913.0,0.0,170089.44,380167.01,1,5199256,295569
544890.56,0.0,0.0,2053719.23,2598609.79,1,2646201,448565
167869.5,48165.0,0.0,2989173.5,3157043.0,1,5832752,529400
206351.02,101822.0,308173.02,540860.44,334509.42,0,1697703,160536
249781.41,0.0,0.0,2326294.43,2576075.84,1,6124787,261905
15814.75,16598.66,783.91,0.0,0.0,3,2452538,731074
539510.01,11019.0,0.0,984887.79,1524397.8,4,1861224,69023
87646.89,0.0,0.0,3597931.72,3685578.61,1,543887,227233
14139.44,535559.62,521420.18,0.0,0.0,3,4503520,2250626
211633.16,307270.92,95637.75,693794.76,905427.92,1,4894380,263297
56873.58,361.0,57234.58,456302.71,399429.13,0,5368030,457788
3649.81,81953.0,78303.19,0.0,0.0,3,6161273,2136019
128146.55,1603277.07,1731423.62,2182079.87,2053933.32,0,5494524,108317
223982.0,540.0,224522.0,47833.81,0.0,0,1382343,300686
11404.46,18012.0,6607.54,0.0,0.0,3,1947404,719928
124545.18,204.0,124749.18,2545493.71,2420948.53,0,5304490,188181
11921.54,694112.79,682191.25,0.0,0.0,3,5354209,2436605
15902.84,0.0,0.0,0.0,0.0,3,4798335,1429676
137326.07,146.0,0.0,1711516.43,1848842.5,4,2783682,436889
113717.08,4018082.21,4131799.29,2988936.62,2875219.55,0,5074622,427277
137722.35,0.0,0.0,654559.85,792282.2,1,2762498,19053
230700.85,151358.0,382058.85,286582.53,55881.68,0,4930713,355618
270519.08,50.0,270569.08,781003.12,510484.04,0,5607194,286090
100193.79,0.0,0.0,332839.91,433033.7,1,4812989,61609
183192.17,0.0,0.0,1119959.19,1303151.36,1,2183010,325914
67336.2,11630.0,0.0,316016.79,383352.99,1,6264923,444474
8003.24,0.0,0.0,0.0,0.0,3,3330922,1011074
443719.49,0.0,0.0,3293159.93,3736879.41,1,4872677,363681
266960.48,7943996.13,8210956.61,647226.65,412258.89,0,2238,203241
17837.01,21892.0,4054.99,0.0,0.0,3,3323278,1012401
10359.13,421043.0,410683.87,0.0,0.0,3,5770318,822186
8978.64,250417.0,241438.36,0.0,0.0,3,2831593,1543193
121730.94,0.0,0.0,152165.16,273896.1,1,6332712,127991
18057.86,19908.31,1850.45,0.0,0.0,3,2445882,1110990
128158.4,0.0,0.0,264528.04,392686.44,1,5625455,519927
95076.14,206034.17,110958.03,561801.48,656877.63,1,499030,173074
985874.92,0.0,0.0,5662615.79,6648490.71,4,2343899,4549
23431.96,31183.0,7751.04,0.0,0.0,3,4763888,1430285
57762.33,1759654.6,1817416.92,8685684.56,8627922.23,0,4094345,244186
53948.17,5512.0,0.0,178052.68,232000.85,1,3353668,43689
303300.92,0.0,0.0,8450911.44,8754212.35,1,2832995,321374
98374.57,6734721.93,6833096.5,28156277.4,28057902.84,0,3789837,198742
464866.46,32575.0,0.0,0.0,464866.46,1,1492540,352823
244570.35,7453074.43,7697644.78,281401.13,36830.78,0,5209136,451272
258613.38,92053.0,0.0,528441.11,787054.49,1,1141191,388879
97589.67,68.0,0.0,194721.45,292311.11,1,3141511,358731
384508.46,0.0,0.0,849846.93,1234355.39,1,4029658,174097
268658.44,383897.0,115238.56,552835.93,1458248.62,1,2449131,365111
132151.77,0.0,0.0,236626.0,0.0,1,3423006,516109
395304.31,0.0,0.0,552203.98,808222.77,4,1051858,111414
53741.78,277.0,0.0,321124.17,374865.95,1,709308,172055
319646.11,0.0,0.0,4418512.97,4738159.08,1,397820,390970
12155.9,0.0,0.0,0.0,0.0,3,1766204,1429965
47095.44,2121473.26,2168568.71,71385.47,24290.03,0,718589,283111
51829.2,3236.0,0.0,185438.41,237267.61,1,24281,472454
233476.59,0.0,0.0,600183.95,833660.53,1,2099265,500262
16485.97,20859.0,4373.03,0.0,0.0,3,3744302,1424285
235923.86,45858.21,281782.08,406642.37,170718.51,0,2386909,328494
363791.66,0.0,0.0,784751.37,1148543.03,1,3782002,567447
12025.48,41888.31,29862.84,0.0,0.0,3,5546825,1267770
71378.05,0.0,0.0,734745.59,806123.64,1,6312327,307490
38392.21,0.0,0.0,0.0,0.0,3,841697,1882776
130995.67,22168.0,0.0,9897108.9,10028104.57,1,5920932,129560
25460.43,29776.0,4315.57,0.0,0.0,3,5102091,1282197
42108.41,0.0,0.0,0.0,0.0,3,3376388,2416694
6021.36,127546.94,121525.58,0.0,0.0,3,4720345,2361767
271562.24,0.0,0.0,2934954.49,3206516.74,4,841690,139862
47359.36,40442.0,0.0,14319003.32,14366362.68,1,2221001,63714
177428.9,0.0,0.0,1576412.12,1895754.26,1,3934961,375720
21547.12,18214.81,0.0,0.0,0.0,3,2069589,770461
186434.64,703.0,187137.64,0.0,0.0,0,6277719,326543
105786.88,0.0,0.0,637338.62,743125.5,1,548594,259785
180208.86,31942.0,212150.86,237382.41,57173.55,0,4223066,454809
42587.32,0.0,0.0,0.0,0.0,3,5554497,794527
66692.96,118786.11,52093.15,212349.43,279042.39,1,393060,73860
2536.11,0.0,0.0,0.0,0.0,3,4774536,1630960
3361.14,0.0,0.0,0.0,0.0,3,1677130,2557367
382871.11,7004569.49,7387440.6,875031.8,492160.69,0,5304295,193424
1689.38,124845.0,123155.62,0.0,0.0,3,736392,2114128
2128.4,20915.0,18786.6,0.0,0.0,3,269123,990796
51265.97,0.0,0.0,87767.73,139033.7,1,4070161,570539
112943.73,19158.0,132101.73,549795.19,436851.46,0,3544105,469679
20277.79,31381.0,11103.21,0.0,0.0,3,4634421,1846740
355207.55,0.0,0.0,3798910.78,4154118.32,1,4332683,411524
20694.57,0.0,0.0,183215.5,203910.07,1,4297432,119477
1540.99,20257.0,18716.01,57733.69,59274.68,2,4262989,20250
19998.58,45657.39,25658.81,0.0,0.0,3,4209180,2222209
28545.99,35465.52,6919.53,3777092.46,3805638.45,1,2073017,165965
113561.2,105110.0,218671.2,6733026.34,6619465.14,0,2890674,21300
247474.04,8366365.19,8613839.23,2496597.69,2249123.65,0,3187391,450708
286112.21,13374.0,0.0,3765428.2,4051540.41,1,386083,564656
8649.51,21067.0,12417.49,0.0,0.0,3,3913542,1164770
240544.11,15138.0,0.0,0.0,251507.08,1,3596029,284405
220408.49,1945761.4,2166169.9,828106.27,531343.34,0,2030490,471571
4420.59,0.0,0.0,0.0,0.0,3,130747,588448
488423.21,6867475.1,7355898.31,1360062.57,887756.45,0,5173661,72492
174925.63,0.0,0.0,7153501.13,7328426.76,1,2019493,145943
8213.9,349243.38,341029.48,0.0,0.0,3,3676201,967943
355061.79,0.0,0.0,11387334.06,11742395.85,1,2229111,116253
229149.99,12482897.06,12712047.05,1350348.22,1121198.23,0,4782322,447693
17080.78,0.0,0.0,0.0,0.0,3,2246967,1914102
479832.09,0.0,0.0,1421866.94,1901699.03,4,5048633,410728
79946.03,0.0,0.0,4842760.65,4922706.68,1,2054596,40983
2730.91,42733.0,40002.09,1806922.67,1809653.57,1,1600757,503848
4792.22,13286.0,8493.78,0.0,0.0,3,196992,1269300
5556.96,10027.0,4470.04,0.0,0.0,3,4784342,1249534
262917.64,25980345.26,26243262.9,3741515.58,3478597.94,0,4770814,341426
229428.85,0.0,0.0,1226936.33,1456365.17,1,2374930,569673
53119.93,0.0,0.0,624345.02,677464.95,1,1513486,209425
14840.3,0.0,0.0,0.0,0.0,3,2371082,2719303
5288.94,420603.0,415314.06,0.0,0.0,3,24667,1504478
20037.82,10834.0,0.0,1514.0,22524.74,1,4421898,376420
6387.09,38372.17,31985.08,0.0,0.0,3,2972253,1515782
362.25,0.0,0.0,0.0,0.0,3,297008,1382118
122768.43,0.0,0.0,1471131.62,1593900.05,1,5289760,281273
104495.82,1155328.81,1259824.64,203639.32,99143.5,0,5309867,328811
250001.55,65409.0,0.0,2197323.77,2447325.32,1,4460319,259600
2927.48,0.0,0.0,0.0,0.0,3,1203137,2506752
13834.8,21283.0,7448.2,0.0,0.0,3,1340036,1317466
14379.66,245.0,0.0,0.0,0.0,3,6009886,2009987
2118.63,287558.01,285439.38,0.0,0.0,3,5973714,1837062
141514.6,61433.0,0.0,727484.96,868999.56,1,2245390,412485
6726.78,0.0,0.0,0.0,0.0,3,2957367,1128684
225059.02,33585.0,258644.02,4333189.33,4108130.31,0,2046230,544951
283431.2,0.0,0.0,2429401.59,2537184.13,1,3327243,54723
53318.11,0.0,0.0,412943.33,466261.44,1,865081,450061
41142.36,10267.0,0.0,0.0,0.0,3,2637101,708700
4308.23,21679.0,17370.77,0.0,0.0,3,1672627,1794060
510053.3,7526.0,0.0,400324.71,910378.01,4,3964950,220959
140663.68,1668554.71,1809218.39,2616084.57,2475420.88,0,316607,545345
132541.41,2300.0,134841.41,0.0,0.0,0,3167665,548924
13583.38,20295.0,6711.62,0.0,0.0,3,4441745,1353538
112636.97,1202.66,0.0,152238.71,264875.68,1,5775918,507672
100700.36,0.0,100700.36,3201003.56,3100303.2,0,491041,499022
151318.29,320921.6,169603.31,217676.24,389548.7,1,2823050,119596
42388.5,1050.0,0.0,0.0,0.0,3,4512869,2011360
456049.9,101024.0,0.0,176908.45,632958.35,1,5100453,57881
12852.2,6490114.07,6502966.27,271434.02,267302.44,0,4207221,312374
185630.59,412454.31,226823.72,10615590.76,10524098.22,4,3575791,444995
18693.88,0.0,0.0,0.0,0.0,3,2127471,910370
9481.91,0.0,0.0,0.0,0.0,3,5399029,1803733
12660.87,22812.0,10151.13,0.0,0.0,3,5043119,2614508
185782.29,9852902.52,10038684.81,415231.38,229449.09,0,2117459,58850
218712.67,36559.0,255271.67,3768884.54,3550171.87,0,2079464,511215
398490.64,0.0,0.0,7207314.42,7605805.06,1,3120921,200299
5792.93,546442.48,540649.55,0.0,0.0,3,103406,971823
27583.85,2732340.66,2759924.51,174523.19,146939.35,0,5832961,422670
76276.87,72.0,0.0,2907461.92,2983738.78,1,5112268,391436
349024.1,0.0,0.0,462657.37,811681.47,4,1237444,359883
178864.47,0.0,0.0,8229734.17,8408598.65,1,6194809,404177
5936.51,111765.06,105828.55,0.0,0.0,3,6224575,2033916
229765.46,3683.0,0.0,0.0,229765.46,1,3441472,14150
95449.79,303510.0,208060.21,442756.28,538206.08,1,3267332,2663
243833.47,20395.0,0.0,1527124.12,1453814.91,1,2872458,343920
476250.64,0.0,0.0,747409.18,1223659.82,1,6295135,22202
146708.16,31403.0,0.0,746086.44,892794.59,1,5089080,68090
252475.02,11826.23,0.0,658491.56,910966.58,1,2077012,41280
162648.56,647693.79,485045.23,0.0,162648.56,1,1465262,474750
29289.25,0.0,0.0,0.0,0.0,3,3196424,2309388
4914.0,23008.62,18094.63,0.0,0.0,3,5180538,2198428
111704.72,5123536.54,5235241.26,695083.99,583379.27,0,3757360,141472
102772.84,2665125.64,2767898.47,7745583.52,7642810.68,0,32155,48434
20155.01,7179.0,0.0,0.0,0.0,3,3331402,1020813
91689.77,513054.0,421364.23,0.0,91689.77,1,5920322,1884
238275.17,12369.0,0.0,0.0,238275.17,1,772232,371872
110673.28,9627.15,0.0,8849843.03,8960516.31,1,374045,194635
902935.91,0.0,0.0,15661691.47,16564627.39,4,3733157,119336
183375.33,0.0,0.0,1660258.96,1843634.29,1,4585531,142000
13019.82,0.0,0.0,0.0,0.0,3,2569909,1422376
143582.14,6907.71,0.0,564236.52,707818.66,1,3782382,364699
141564.32,21134.0,0.0,0.0,141564.32,1,4906062,540743
67961.6,24415.0,0.0,18005.9,85967.5,1,4287963,368546
719139.52,0.0,0.0,741777.71,1460917.23,4,5878738,373606
22279.86,198916.0,176636.14,0.0,0.0,3,3538970,2713991
5123.5,0.0,0.0,0.0,0.0,3,1586394,1059570
49906.17,0.0,0.0,82202.35,132108.52,1,1315253,373842
95109.12,1010349.8,1105458.92,513281.91,418172.79,0,1893225,396617
89581.09,9224540.59,9314121.69,164425.4,74844.31,0,2360262,188233
330061.88,147693.0,0.0,0.0,330061.88,1,1975506,497024
112437.32,7355184.76,7467622.08,671804.52,559367.2,0,2905349,140526
710092.27,0.0,0.0,207111.72,645292.81,1,2384485,297260
340255.79,181795.06,0.0,490950.65,831206.44,1,1329986,31409
321466.69,10202.0,0.0,181277.37,502744.06,1,5823709,189709
167695.02,0.0,0.0,3615591.51,3783286.52,1,3880210,513360
155399.19,28563.0,0.0,0.0,155399.19,1,3399846,425546
4287.39,22841.0,18553.61,0.0,0.0,3,5938694,1448211
48320.98,9027.0,0.0,0.0,48320.98,1,4779923,335968
16169.12,275925.03,259755.91,0.0,0.0,3,829354,1025622
3821.64,153114.07,149292.42,0.0,0.0,3,4877848,988390
13070.0,638492.51,625422.51,0.0,0.0,3,3673069,758348
9766.58,497185.15,487418.56,0.0,0.0,3,6203544,1031659
9436.73,679092.57,688529.31,2993770.27,2984333.54,0,1727445,264570
14057.64,0.0,0.0,0.0,0.0,3,4262829,751403
548389.01,59377.0,0.0,1885188.6,2433577.61,1,1312865,298043
137070.41,8792.0,145862.41,151658.24,14587.82,0,1856827,258653
1424.03,449229.0,447804.97,0.0,0.0,3,1839262,603128
85946.41,71440.0,157386.41,321183.42,235237.01,0,5612289,145446
169865.86,0.0,0.0,2824398.58,2994264.44,1,1762753,304530
337798.85,30763.0,0.0,0.0,337798.85,4,3156116,439994
133306.59,47601.1,0.0,473913.98,607220.57,1,5185547,273993
232279.22,345559.0,113279.78,176388.32,408667.54,1,1955979,376913
148411.33,109543.0,0.0,743980.32,892391.65,1,2537136,463305
9759.6,0.0,0.0,1418853.3,1428612.9,1,577986,375715
111168.42,223.0,111391.42,406145.58,294977.16,0,909382,2969
97392.76,102194.0,4801.24,0.0,97392.76,1,4169902,508020
33348.68,8671928.84,8705277.51,62361.66,29012.99,0,130324,506625
3560.03,50226.0,46665.97,0.0,0.0,3,1851969,2110474
1967.51,281.0,0.0,0.0,0.0,3,3341344,1801119
281738.13,0.0,0.0,4976668.36,5258406.49,1,4984411,128994
263204.99,9509.0,0.0,625898.64,889103.63,1,2680896,67125
286936.39,8339.0,0.0,947457.8,1234394.19,1,3528279,249200
5476.18,31238.0,25761.82,0.0,0.0,3,5237753,2081313
28479.65,11591.0,0.0,0.0,0.0,3,4455296,1622051
16782.57,31313.0,14530.43,0.0,0.0,3,5062094,1726695
16351.33,0.0,0.0,0.0,0.0,3,3293683,1225181
13460.49,21592.0,8131.51,0.0,0.0,3,2012651,628977
1586799.21,1614.0,0.0,278047.18,1864846.39,4,3223004,110441
21972.05,34625.52,12653.47,0.0,0.0,3,1025123,919336
20797.16,0.0,0.0,0.0,0.0,3,3004783,610819
370213.59,7130310.58,7500524.17,832693.42,462479.83,0,2384951,72502
12668.14,11160.0,0.0,0.0,0.0,3,1039446,2143642
1739911.28,7655.0,0.0,6826024.09,8565935.38,4,3583327,362390
98862.23,0.0,0.0,2682399.65,2781261.88,4,2245177,565705
33954.59,0.0,0.0,913194.22,947148.81,1,1774699,560877
3958.2,0.0,0.0,0.0,0.0,3,6203153,758147
145582.83,70907.0,0.0,8502019.48,8647602.32,4,2455628,155614
2139.84,0.0,0.0,0.0,0.0,3,4979439,1135089
78437.54,299064.0,377501.54,2776960.22,2698522.68,0,1003993,534197
10449.98,0.0,0.0,0.0,0.0,3,3434430,839451
125934.36,3898456.38,4024390.74,1080497.89,954563.53,0,834851,310778
80747.29,0.0,0.0,7299783.54,7380530.83,1,4828252,328975
63358.49,254149.0,190790.51,3160104.32,3223462.81,1,4243480,499640
112960.15,0.0,0.0,745526.21,858486.36,1,2937701,261392
10840.78,240516.0,229675.22,9273.0,20113.78,1,3624577,338624
15046.87,0.0,0.0,0.0,0.0,3,1531065,1372799
329288.85,9485484.29,9814773.14,1540755.64,1211466.79,0,3964536,4728
232638.59,181.0,232819.59,0.0,0.0,0,4205126,401447
108975.27,198507.0,89531.73,0.0,108975.27,1,4659582,333007
116493.48,49511.0,166004.48,441752.21,222399.99,0,5915972,84050
141372.22,125075.0,266447.22,2008870.08,1867497.85,0,1825912,352908
321712.19,0.0,0.0,4789031.02,5110743.21,4,1281984,534877
6776.8,0.0,0.0,0.0,0.0,3,5996798,744195
1421383.57,0.0,0.0,5252728.4,6674111.97,4,3835412,116741
455966.37,4518.0,460484.37,0.0,0.0,0,3354790,454789
228489.07,0.0,0.0,1519317.92,1747806.99,1,5529109,241907
201776.71,356311.0,558087.71,171376.03,0.0,0,1407656,461412
135887.91,10058.0,0.0,289857.93,425745.84,1,3729961,245245
319367.56,0.0,0.0,6131953.85,6451321.41,1,2105348,336538
37831.74,157866.11,120034.36,0.0,0.0,3,5216065,1333396
117597.87,196.0,0.0,115057.08,232654.95,1,5135792,469683
169345.3,5195862.62,5365207.92,250681.2,81335.9,0,5760550,361445
13846.15,644537.0,630690.85,0.0,13846.15,1,3397122,147559
622908.71,0.0,0.0,923855.87,1646545.59,1,2376794,109411
3508618.72,0.0,0.0,7419504.19,10928122.91,4,3496923,505819
71685.23,725.0,0.0,1455132.78,1526818.0,1,1827870,165134
100267.38,5611.0,105878.38,854336.07,754068.7,0,2516474,279973
9319.01,0.0,0.0,0.0,0.0,3,238323,1665546
171707.08,2035.0,0.0,15259.32,186966.4,1,3145276,558477
31072.85,100560.0,69487.15,54767.18,134024.02,1,5596255,293947
199775.3,1702112.71,1901888.01,771846.75,572071.45,0,5430347,250224
39406.65,51378.0,11971.35,0.0,0.0,3,6329494,2581751
255158.56,21577.0,0.0,0.0,255158.56,1,2418427,313026
392139.55,17744.0,0.0,176647.39,568786.95,4,2664528,144039
195279.32,8034.0,0.0,0.0,195279.32,1,1059293,507942
153817.51,20235.0,0.0,2250971.56,2404789.07,1,4366694,506200
7315.19,117907.0,125222.19,0.0,11887.62,0,3641443,249384
127063.94,10653.0,137716.94,1218509.16,1091445.23,0,2095866,243542
101840.36,0.0,0.0,392122.92,493963.27,1,1347468,447381
10692.69,49964.0,39271.31,0.0,0.0,3,1008273,1301760
52581.29,9389.0,0.0,0.0,0.0,3,5172477,1003138
6987.5,0.0,0.0,0.0,0.0,3,2058696,688821
35576.03,2907725.04,2943301.06,1743359.67,1707783.64,0,57776,399261
16227.49,484040.32,467812.83,0.0,0.0,3,3907950,2103292
260438.25,0.0,0.0,2752418.75,3012857.0,1,6201182,181237
43188.32,4288.0,0.0,0.0,43188.32,1,299965,142602
124020.34,0.0,0.0,2834177.14,2958197.48,1,4669828,458418
19493.43,315382.81,295889.38,0.0,0.0,3,2297511,2362538
207248.12,154265.0,0.0,49992.44,257240.56,1,4459147,275342
98119.99,1823929.94,1922049.93,3388555.85,3342996.29,0,3737218,413617
138938.86,167.0,139105.86,0.0,0.0,0,4124498,558246
3445.75,30123.0,26677.25,0.0,0.0,3,4259052,1237740
16277.14,3161.0,0.0,0.0,0.0,3,439855,844921
166522.38,7658197.79,7824720.17,177051.91,10529.53,0,989217,368217
149436.87,128102.0,0.0,226169.97,375606.84,1,2192662,543321
35902.8,0.0,0.0,337143.87,373046.67,4,2016848,157696
161602.67,15363495.48,15525098.15,662065.18,500462.51,0,1057580,223848
11449.81,4553.0,0.0,0.0,0.0,3,2679353,2165343
16214.77,0.0,0.0,0.0,0.0,3,4039685,804562
167945.85,0.0,0.0,12556946.77,12724892.62,1,2637595,356833
181004.5,376292.0,195287.5,0.0,181004.5,1,2561276,162218
150687.13,10665.0,0.0,37101.84,187788.96,1,4750441,369213
20034.79,0.0,0.0,0.0,0.0,3,2984190,1483589
8698.57,0.0,0.0,0.0,0.0,3,1336637,2338792
11548.05,0.0,0.0,0.0,0.0,3,2785021,1534048
153655.97,31752.0,185407.97,0.0,0.0,0,5251088,332790
9093.96,0.0,0.0,0.0,0.0,3,4149232,786260
318455.25,0.0,0.0,1028202.44,1346657.69,1,6230065,107325
193442.21,0.0,0.0,1055275.79,1248718.0,4,2676136,413955
84209.9,43793.75,0.0,864758.42,948968.32,1,5725106,202991
281416.71,1656908.63,1938325.34,543485.66,262068.96,0,6276238,496857
236757.45,0.0,0.0,1117259.88,1354017.33,1,1041238,412665
697.12,27062.0,26364.88,0.0,0.0,3,3987562,2475958
24140.51,0.0,0.0,0.0,0.0,3,5472603,1038686
233891.03,10674.0,0.0,33750.81,267641.84,4,191633,543612
2300.06,20483.0,18182.94,0.0,0.0,3,1851869,2396327
32564.55,237146.8,204582.24,0.0,0.0,3,2258094,1620362
18047.33,4477.94,0.0,0.0,0.0,3,1902987,1886843
745735.54,40715.0,0.0,3734843.05,4480578.59,4,1700046,253663
24469.32,10477.29,0.0,0.0,0.0,3,4640088,2402993
142536.22,0.0,0.0,160412.16,302948.38,1,4107059,249296
131536.37,5365729.95,5497266.32,280235.0,148698.63,0,1632910,529244
25985.68,16500.0,0.0,0.0,0.0,3,2384981,2670780
123235.38,157225.0,280460.38,108094.32,0.0,0,1810236,474906
16191.62,2537.0,0.0,126367.01,142558.63,1,1134206,529933
47847.53,0.0,0.0,0.0,0.0,3,2330801,1175044
238858.49,55168.0,0.0,0.0,238858.49,1,4041718,523395
226881.87,19646.51,0.0,12250609.99,12477491.86,1,6107400,253902
176845.67,1133272.43,1310118.1,7002943.99,6826098.32,0,70382,110800
17015.05,6299142.45,6316157.5,372283.6,355268.55,0,875502,461212
182034.1,5629.0,0.0,1102844.57,1284878.68,1,2536773,356114
