amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_en,isFraud
5288.94,420603,415314.06,0,0,3,0
20037.82,10834,0,1514,22524.74,1,0
6387.09,38372.17,31985.08,0,0,3,0
362.25,0,0,0,0,3,0
122768.43,0,0,1471131.62,1593900.05,1,0
104495.82,1155328.81,1259824.64,203639.32,99143.5,0,0
250001.55,65409,0,2197323.77,2447325.32,1,0
2927.48,0,0,0,0,3,0
13834.8,21283,7448.2,0,0,3,0
14379.66,245,0,0,0,3,0
2118.63,287558.01,285439.38,0,0,3,0
141514.6,61433,0,727484.96,868999.56,1,0
6726.78,0,0,0,0,3,0
225059.02,33585,258644.02,4333189.33,4108130.31,0,0
283431.2,0,0,2429401.59,2537184.13,1,0
53318.11,0,0,412943.33,466261.44,1,0
41142.36,10267,0,0,0,3,0
4308.23,21679,17370.77,0,0,3,0
510053.3,7526,0,400324.71,910378.01,4,0
140663.68,1668554.71,1809218.39,2616084.57,2475420.88,0,0
132541.41,2300,134841.41,0,0,0,0
13583.38,20295,6711.62,0,0,3,0
112636.97,1202.66,0,152238.71,264875.68,1,0
100700.36,0,100700.36,3201003.56,3100303.2,0,0
151318.29,320921.6,169603.31,217676.24,389548.7,1,0
42388.5,1050,0,0,0,3,0
456049.9,101024,0,176908.45,632958.35,1,0
12852.2,6490114.07,6502966.27,271434.02,267302.44,0,0
185630.59,412454.31,226823.72,10615590.76,10524098.22,4,0
18693.88,0,0,0,0,3,0
9481.91,0,0,0,0,3,0
12660.87,22812,10151.13,0,0,3,0
185782.29,9852902.52,10038684.81,415231.38,229449.09,0,0
218712.67,36559,255271.67,3768884.54,3550171.87,0,0
398490.64,0,0,7207314.42,7605805.06,1,0
5792.93,546442.48,540649.55,0,0,3,0
27583.85,2732340.66,2759924.51,174523.19,146939.35,0,0
76276.87,72,0,2907461.92,2983738.78,1,0
349024.1,0,0,462657.37,811681.47,4,0
178864.47,0,0,8229734.17,8408598.65,1,0
5936.51,111765.06,105828.55,0,0,3,0
229765.46,3683,0,0,229765.46,1,0
95449.79,303510,208060.21,442756.28,538206.08,1,0
243833.47,20395,0,1527124.12,1453814.91,1,0
476250.64,0,0,747409.18,1223659.82,1,0
146708.16,31403,0,746086.44,892794.59,1,0
252475.02,11826.23,0,658491.56,910966.58,1,0
162648.56,647693.79,485045.23,0,162648.56,1,0
29289.25,0,0,0,0,3,0
4914,23008.62,18094.63,0,0,3,0
111704.72,5123536.54,5235241.26,695083.99,583379.27,0,0
102772.84,2665125.64,2767898.47,7745583.52,7642810.68,0,0
20155.01,7179,0,0,0,3,0
91689.77,513054,421364.23,0,91689.77,1,0
238275.17,12369,0,0,238275.17,1,0
110673.28,9627.15,0,8849843.03,8960516.31,1,0
902935.91,0,0,15661691.47,16564627.39,4,0
183375.33,0,0,1660258.96,1843634.29,1,0
13019.82,0,0,0,0,3,0
143582.14,6907.71,0,564236.52,707818.66,1,0
141564.32,21134,0,0,141564.32,1,0
67961.6,24415,0,18005.9,85967.5,1,0
719139.52,0,0,741777.71,1460917.23,4,0
22279.86,198916,176636.14,0,0,3,0
5123.5,0,0,0,0,3,0
49906.17,0,0,82202.35,132108.52,1,0
95109.12,1010349.8,1105458.92,513281.91,418172.79,0,0
89581.09,9224540.59,9314121.69,164425.4,74844.31,0,0
330061.88,147693,0,0,330061.88,1,0
112437.32,7355184.76,7467622.08,671804.52,559367.2,0,0
710092.27,0,0,207111.72,645292.81,1,0
340255.79,181795.06,0,490950.65,831206.44,1,0
321466.69,10202,0,181277.37,502744.06,1,0
167695.02,0,0,3615591.51,3783286.52,1,0
155399.19,28563,0,0,155399.19,1,0
4287.39,22841,18553.61,0,0,3,0
48320.98,9027,0,0,48320.98,1,0
16169.12,275925.03,259755.91,0,0,3,0
3821.64,153114.07,149292.42,0,0,3,0
13070,638492.51,625422.51,0,0,3,0
9766.58,497185.15,487418.56,0,0,3,0
9436.73,679092.57,688529.31,2993770.27,2984333.54,0,0
14057.64,0,0,0,0,3,0
548389.01,59377,0,1885188.6,2433577.61,1,0
137070.41,8792,145862.41,151658.24,14587.82,0,0
1424.03,449229,447804.97,0,0,3,0
85946.41,71440,157386.41,321183.42,235237.01,0,0
169865.86,0,0,2824398.58,2994264.44,1,0
337798.85,30763,0,0,337798.85,4,0
133306.59,47601.1,0,473913.98,607220.57,1,0
232279.22,345559,113279.78,176388.32,408667.54,1,0
148411.33,109543,0,743980.32,892391.65,1,0
9759.6,0,0,1418853.3,1428612.9,1,0
111168.42,223,111391.42,406145.58,294977.16,0,0
97392.76,102194,4801.24,0,97392.76,1,0
33348.68,8671928.84,8705277.51,62361.66,29012.99,0,0
3560.03,50226,46665.97,0,0,3,0
1967.51,281,0,0,0,3,0
281738.13,0,0,4976668.36,5258406.49,1,0
263204.99,9509,0,625898.64,889103.63,1,0
286936.39,8339,0,947457.8,1234394.19,1,0
5476.18,31238,25761.82,0,0,3,0
28479.65,11591,0,0,0,3,0
16782.57,31313,14530.43,0,0,3,0
16351.33,0,0,0,0,3,0
13460.49,21592,8131.51,0,0,3,0
1586799.21,1614,0,278047.18,1864846.39,4,0
21972.05,34625.52,12653.47,0,0,3,0
20797.16,0,0,0,0,3,0
370213.59,7130310.58,7500524.17,832693.42,462479.83,0,0
12668.14,11160,0,0,0,3,0
1739911.28,7655,0,6826024.09,8565935.38,4,0
98862.23,0,0,2682399.65,2781261.88,4,0
33954.59,0,0,913194.22,947148.81,1,0
3958.2,0,0,0,0,3,0
145582.83,70907,0,8502019.48,8647602.32,4,0
2139.84,0,0,0,0,3,0
78437.54,299064,377501.54,2776960.22,2698522.68,0,0
10449.98,0,0,0,0,3,0
125934.36,3898456.38,4024390.74,1080497.89,954563.53,0,0
80747.29,0,0,7299783.54,7380530.83,1,0
63358.49,254149,190790.51,3160104.32,3223462.81,1,0
112960.15,0,0,745526.21,858486.36,1,0
10840.78,240516,229675.22,9273,20113.78,1,0
15046.87,0,0,0,0,3,0
329288.85,9485484.29,9814773.14,1540755.64,1211466.79,0,0
232638.59,181,232819.59,0,0,0,0
108975.27,198507,89531.73,0,108975.27,1,0
116493.48,49511,166004.48,441752.21,222399.99,0,0
141372.22,125075,266447.22,2008870.08,1867497.85,0,0
321712.19,0,0,4789031.02,5110743.21,4,0
6776.8,0,0,0,0,3,0
1421383.57,0,0,5252728.4,6674111.97,4,0
455966.37,4518,460484.37,0,0,0,0
228489.07,0,0,1519317.92,1747806.99,1,0
201776.71,356311,558087.71,171376.03,0,0,0
135887.91,10058,0,289857.93,425745.84,1,0
319367.56,0,0,6131953.85,6451321.41,1,0
37831.74,157866.11,120034.36,0,0,3,0
117597.87,196,0,115057.08,232654.95,1,0
169345.3,5195862.62,5365207.92,250681.2,81335.9,0,0
13846.15,644537,630690.85,0,13846.15,1,0
622908.71,0,0,923855.87,1646545.59,1,0
3508618.72,0,0,7419504.19,10928122.91,4,0
71685.23,725,0,1455132.78,1526818,1,0
100267.38,5611,105878.38,854336.07,754068.7,0,0
9319.01,0,0,0,0,3,0
171707.08,2035,0,15259.32,186966.4,1,0
31072.85,100560,69487.15,54767.18,134024.02,1,0
199775.3,1702112.71,1901888.01,771846.75,572071.45,0,0
39406.65,51378,11971.35,0,0,3,0
255158.56,21577,0,0,255158.56,1,0
392139.55,17744,0,176647.39,568786.95,4,0
195279.32,8034,0,0,195279.32,1,0
153817.51,20235,0,2250971.56,2404789.07,1,0
7315.19,117907,125222.19,0,11887.62,0,0
127063.94,10653,137716.94,1218509.16,1091445.23,0,0
101840.36,0,0,392122.92,493963.27,1,0
10692.69,49964,39271.31,0,0,3,0
52581.29,9389,0,0,0,3,0
6987.5,0,0,0,0,3,0
35576.03,2907725.04,2943301.06,1743359.67,1707783.64,0,0
16227.49,484040.32,467812.83,0,0,3,0
260438.25,0,0,2752418.75,3012857,1,0
43188.32,4288,0,0,43188.32,1,0
124020.34,0,0,2834177.14,2958197.48,1,0
19493.43,315382.81,295889.38,0,0,3,0
207248.12,154265,0,49992.44,257240.56,1,0
98119.99,1823929.94,1922049.93,3388555.85,3342996.29,0,0
138938.86,167,139105.86,0,0,0,0
3445.75,30123,26677.25,0,0,3,0
16277.14,3161,0,0,0,3,0
166522.38,7658197.79,7824720.17,177051.91,10529.53,0,0
149436.87,128102,0,226169.97,375606.84,1,0
35902.8,0,0,337143.87,373046.67,4,0
161602.67,15363495.48,15525098.15,662065.18,500462.51,0,0
11449.81,4553,0,0,0,3,0
16214.77,0,0,0,0,3,0
167945.85,0,0,12556946.77,12724892.62,1,0
181004.5,376292,195287.5,0,181004.5,1,0
150687.13,10665,0,37101.84,187788.96,1,0
20034.79,0,0,0,0,3,0
8698.57,0,0,0,0,3,0
11548.05,0,0,0,0,3,0
153655.97,31752,185407.97,0,0,0,0
9093.96,0,0,0,0,3,0
318455.25,0,0,1028202.44,1346657.69,1,0
193442.21,0,0,1055275.79,1248718,4,0
84209.9,43793.75,0,864758.42,948968.32,1,0
281416.71,1656908.63,1938325.34,543485.66,262068.96,0,0
236757.45,0,0,1117259.88,1354017.33,1,0
697.12,27062,26364.88,0,0,3,0
24140.51,0,0,0,0,3,0
233891.03,10674,0,33750.81,267641.84,4,0
2300.06,20483,18182.94,0,0,3,0
32564.55,237146.8,204582.24,0,0,3,0
18047.33,4477.94,0,0,0,3,0
745735.54,40715,0,3734843.05,4480578.59,4,0
24469.32,10477.29,0,0,0,3,0
142536.22,0,0,160412.16,302948.38,1,0
131536.37,5365729.95,5497266.32,280235,148698.63,0,0
25985.68,16500,0,0,0,3,0
123235.38,157225,280460.38,108094.32,0,0,0
16191.62,2537,0,126367.01,142558.63,1,0
47847.53,0,0,0,0,3,0
238858.49,55168,0,0,238858.49,1,0
226881.87,19646.51,0,12250609.99,12477491.86,1,0
176845.67,1133272.43,1310118.1,7002943.99,6826098.32,0,0
17015.05,6299142.45,6316157.5,372283.6,355268.55,0,0
182034.1,5629,0,1102844.57,1284878.68,1,0
715841.11,16512,0,141002.38,856843.48,4,0
169335.04,10994,180329.04,1472224.12,1302889.08,0,0
32562.57,100578,68015.43,0,0,3,0
7431.22,0,0,0,0,3,0
224137.99,843,224980.99,134915.95,0,0,0
80190.63,8647866.37,8728057,604568.53,524377.89,0,0
232955.25,0,0,2433389.75,2666345,1,0
88263.52,0,0,2019925.2,2182054.9,1,0
6113.05,0,0,0,0,3,0
370750.43,259,371009.43,21220,0,0,0
1591587.2,0,0,6960872.61,8552459.81,4,0
344096.18,1634,0,5262760.83,5606857.01,1,0
218351.56,9358850.59,9577202.15,6117467.37,5899115.81,0,0
23199.47,18685,0,0,0,3,0
3307.8,0,0,0,0,3,0
174850.88,20816,0,437778.59,612629.47,1,0
60675.5,0,0,4889879.63,4950555.13,1,0
23087.75,0,0,0,0,3,0
7570.19,209447.39,201877.2,0,0,3,0
315033.43,1317046.65,1632080.08,2597481.08,2282447.65,0,0
5755.29,81910,76154.71,0,0,3,0
58331.76,0,0,1280470.35,1338802.11,1,0
213533.2,1213,0,342136.25,555669.45,1,0
6389.23,11650,5260.77,0,0,3,0
190505.29,40039,0,89913.24,280418.53,1,0
65349.46,20474,0,1466574.46,1531923.92,1,0
69741.96,9483404.06,9553146.01,9809020.16,9739278.2,0,0
22068.43,232286,210217.57,2980860.05,3002928.48,1,0
397034.91,0,0,2682860.19,3079895.1,1,0
3251.83,0,0,0,0,3,0
8520.33,0,0,854237.97,1205094.73,1,0
48847.42,0,0,154565.79,203413.2,4,0
10291.2,208598.41,198307.2,0,0,3,0
19333.58,120427,101093.42,0,0,3,0
151085.59,16131,0,0,151085.59,4,0
42485.52,20334,0,0,0,3,0
1795.19,0,0,0,0,3,0
6645.79,0,0,0,0,3,0
244297.24,431249.16,186951.92,5284259.42,5935868.5,1,0
13046.62,22189,9142.38,0,0,3,0
151854.49,6905179.91,7057034.41,4631623.93,4479769.43,0,0
809.67,315129.26,314319.59,0,0,3,0
4562.59,0,0,0,0,3,0
253460.96,53981,0,260083.33,116573.34,1,0
168793.74,53990,0,1649294.53,1818088.27,1,0
79457.69,42019,121476.69,0,0,0,0
175685.66,9837,0,295419.13,471104.79,1,0
4247.26,0,0,0,0,3,0
393962.59,0,0,579650.99,973613.58,1,0
21087.93,0,0,0,0,3,0
3811.52,211,0,0,0,3,0
128950.28,0,0,2311440.83,2440391.1,4,0
23452.71,0,0,1597554.81,1621007.52,1,0
526623.13,10875,0,722831.23,1249454.35,4,0
98435.91,0,0,219505.19,317941.1,1,0
200837.04,41471,0,41705,242542.04,1,0
596864.46,0,0,687112.64,1283977.1,4,0
125672.78,51992,0,61706.54,187379.32,1,0
267478.68,8289763.13,8557241.81,743217.17,475738.49,0,0
1176.03,435401.36,434225.32,0,0,3,0
262120.5,8127067.18,8389187.68,407941.21,145820.71,0,0
6861.62,8505,1643.38,0,0,3,0
6016.01,146016,139999.99,0,0,3,0
219489.47,0,0,3198675.5,3418164.97,1,0
17689.76,50609,32919.24,0,0,3,0
401897.49,0,0,416290.37,818187.86,1,0
94490.18,2626441.73,2720931.91,110169.92,15679.74,0,0
247379.98,0,0,2977620.84,3225000.82,4,0
290668.99,154656.98,445325.97,2527840.36,2237171.37,0,0
9694.21,311221.72,301527.52,0,0,3,0
16348.33,32489.12,48837.46,354850.72,338502.39,0,0
331151.41,0,0,3150831.4,3724351.33,1,0
10676.5,0,0,2164536.22,2175212.71,1,0
208414.1,0,0,499109.86,707523.96,1,0
43744.61,0,0,52420.52,96165.13,1,0
22359.22,0,0,0,0,3,0
13131.87,0,0,0,0,3,0
188348.33,100124,0,2975357.59,3418569.61,1,0
258419.02,3390613.72,3649032.74,334241.07,0,0,0
195657.04,17045,212702.04,306000.76,110343.73,0,0
134822.01,30010,0,0,134822.01,1,0
95803.08,3804118.36,3899921.44,384036.11,288233.03,0,0
157579.2,0,0,402773.15,560352.35,1,0
8024.22,148260,140235.78,286113.04,294137.27,1,0
337451.94,241017.95,0,1379332.46,1716784.4,1,0
247489.63,59972,0,1176224.58,1423714.21,1,0
218338.42,0,0,1088935.03,1307273.46,1,0
426302.87,4018,430320.87,0,0,0,0
74469.67,0,0,570842.85,645312.52,1,0
194115.21,140972.74,0,413405.88,607521.09,4,0
25872.48,35912,10039.52,0,0,3,0
120527.35,0,0,326868.81,447396.16,1,0
963.5,682,0,0,0,3,0
15853.36,5568398.35,5584251.7,335630.81,319777.46,0,0
134373.93,162210,27836.07,7272695.18,7407069.1,1,0
7296.85,47410,40113.15,0,0,3,0
489749.48,0,0,1369401.31,2995600.33,1,0
1175.67,199233.39,198057.72,0,0,3,0
5227.61,7056,1828.39,0,0,3,0
15055.08,0,0,0,0,3,0
275515.81,1831216.6,2106732.41,4331509.93,4055994.13,0,0
134442.5,0,0,318972.93,453415.42,1,0
72158.42,1606687.23,1678845.65,397195.41,325036.99,0,0
1456.59,0,0,0,0,3,0
99237.87,0,0,110228.88,209466.75,1,0
236685.76,21290,257975.76,254558.64,17872.88,0,0
5025.45,0,0,0,0,3,0
8033.58,10714,2680.42,0,0,3,0
226101.73,0,0,7841110.8,8067212.53,1,0
9674.41,14675,5000.59,0,0,3,0
292596.46,0,0,5210715.48,5684988.34,1,0
13294.78,0,0,0,0,3,0
104238.36,41122,145360.36,583832.49,479594.13,0,0
40114.49,24598,0,751939.96,792054.45,1,0
245157.69,3423824,3668981.69,340517.77,95360.08,0,0
54840.33,0,0,8002787.55,8057627.88,1,0
309840.75,10130948.58,10440789.33,3221450.63,2911609.88,0,0
14053.06,895,0,0,0,3,0
168683.09,13213090.25,13381773.34,542077.41,373394.32,0,0
60557.53,0,0,1844002.78,1904560.31,1,0
326198.97,534426,208227.03,0,326198.97,1,0
100269.41,0,0,2461162.92,2561432.33,1,0
55372.06,6038,0,0,0,3,0
5030.03,21475,16444.97,0,0,3,0
190365.25,101,190466.25,0,0,0,0
55940.16,102365.99,46425.84,350453.64,406393.8,1,0
30864.07,0,0,65776.06,96640.13,1,0
203150.54,0,0,679605.18,882755.73,1,0
133594.36,10076703.52,10210297.88,188057.13,54462.77,0,0
1226.22,239716.43,238490.21,0,0,3,0
294245.12,40772,0,1779581.01,2073826.12,1,0
332084.9,0,0,1782255.57,2114340.47,4,0
2118.41,0,0,0,0,3,0
10757.64,2000,0,0,0,3,0
96844.93,9231,106075.93,11282.37,0,0,0
31551.54,10367,41918.54,104724.02,73172.48,0,0
92474.53,719736.04,627261.51,309765.01,126640.88,1,0
2017.43,69562.66,67545.23,0,0,3,0
314354.55,70243,0,0,312521.63,1,0
12086.78,111999.23,99912.45,0,0,3,0
36260.12,20072,0,0,0,3,0
11941.12,0,0,0,0,3,0
370840.95,0,0,986904.7,1357745.64,4,0
4825.23,523219.15,518393.92,0,0,3,0
24108.76,68951,44842.24,0,0,3,0
162618.7,0,0,606908.82,769527.52,1,0
27603.08,0,0,0,0,3,0
185967.89,2570662.09,2756629.97,1138768.96,952801.08,0,0
5106.65,0,0,0,0,3,0
2078560.34,0,0,11682730.95,13761291.29,4,0
57378.66,253,0,440760.24,498138.89,1,0
93187.15,0,0,912509.92,1005697.07,1,0
3644.89,0,0,0,0,3,0
343788.26,0,0,1009745.71,1353533.97,4,0
70614.72,15835,0,0,0,3,0
212419.23,23917,236336.23,109283.19,0,0,0
195402.11,4782251.05,4977653.16,881115.37,685713.27,0,0
17261.79,1081,0,0,0,3,0
167194.53,0,0,826110.58,993305.11,4,0
209554.04,103300,0,90379.02,250281.84,1,0
504246.28,70685,0,102057.28,606303.56,1,0
7138.44,11704,4565.56,0,0,3,0
203.02,0,0,0,0,3,0
211942.22,0,0,1091185.46,1303127.67,1,0
39829.32,60934,21104.68,0,0,3,0
376.56,0,0,0,0,3,0
4282.61,0,0,0,0,3,0
11487.79,3394,0,0,0,3,0
68117.65,0,0,251269.82,319387.47,1,0
62741.26,147707,210448.26,0,0,0,0
34649.33,0,0,217512.4,252161.72,1,0
84122.39,0,0,182567.55,266689.94,1,0
18518.59,10073964.13,10092482.72,805468.94,786950.35,0,0
79012.55,39596,0,10361008.74,10440021.29,1,0
62261.2,4186404.21,4248665.41,467677.71,405416.51,0,0
1998.13,4857,2858.87,0,0,3,0
427469.04,12852,0,145182.9,572651.94,4,0
36226.25,413,0,525290.09,461486.12,1,0
56479.42,94170.8,150650.21,2002048.23,1945568.82,0,0
12419.99,293,0,0,0,3,0
440214.35,0,0,969995.6,1410209.95,4,0
12834.08,0,0,0,0,3,0
13642.72,15982,2339.28,0,0,3,0
38988.67,428,0,0,0,3,0
5973.17,22025,16051.83,0,0,3,0
155228.26,0,0,772704.32,927932.58,1,0
195471.75,6883312.65,7078784.4,2130936.68,2874894.2,0,0
156885.21,0,0,230980.93,387866.14,1,0
176820.26,24063,0,270517.93,447338.19,1,0
21507.69,37072.69,15565,0,0,3,0
405700.06,0,0,408644.48,814344.55,4,0
53593,2926994.09,2980587.08,661996.42,608403.43,0,0
19160.44,0,0,0,0,3,0
20665.94,0,0,1010257.27,1030923.22,1,0
8774.52,321644.94,312870.42,0,0,3,0
64877.93,71674,136551.93,0,0,0,0
10925.58,0,0,0,0,3,0
195328.3,0,0,481622.85,676951.15,1,0
543908.95,9001,552909.95,0,0,0,0
8910.65,219970,211059.35,0,0,3,0
14711.47,60678,45966.53,0,0,3,0
23596.65,1178873.8,1202470.45,506097.67,482501.02,0,0
6210.29,2511,0,0,0,3,0
91164.6,10924,102088.6,0,0,0,0
2373.34,0,0,0,0,3,0
925655.63,201764.71,0,4505027.74,5430683.36,4,0
268011.37,363,268374.37,0,0,0,0
16328.89,0,0,0,0,3,0
15816.65,0,0,0,0,3,0
7821.57,0,0,0,0,3,0
3917.2,824992.58,821075.38,0,0,3,0
7365,0,0,0,0,3,0
810328.15,152792,0,0,810328.15,4,0
127180.01,256833.25,384013.26,6687957.5,6676727.62,0,0
660037.98,155689,815726.98,1060276.91,400238.93,0,0
72741.59,18228221.53,18300963.12,540570.96,467829.37,0,0
118412.19,9819,0,0,118412.19,1,0
49894.1,7037385.94,7087280.04,2230091.85,2180197.75,0,0
362714.43,0,0,766546.99,1129261.43,1,0
23820.38,6606,0,0,0,3,0
49959.65,5987853.67,6037813.32,2003733.64,1953773.99,0,0
8497.06,390563.66,382066.59,0,0,3,0
2086.22,203464.77,201378.56,0,0,3,0
147373.98,33207,0,35593.7,182967.68,1,0
262439.14,0,0,2794642.53,3057081.66,1,0
339770.85,45297,0,0,339770.85,4,0
30403.65,74883.32,44479.68,0,0,3,0
37098.93,0,0,0,0,3,0
182779.07,22583,205362.07,19760.65,0,0,0
14486.31,30639,16152.69,0,0,3,0
9416.31,49913,40496.69,0,0,3,0
38763.11,133341,94577.89,0,0,3,0
500213.51,229725,0,437034.65,937248.15,1,0
7079.39,438012,430932.61,0,0,3,0
188231.11,0,0,5770169.23,5958400.34,4,0
126672.31,2854769.87,2981442.18,4755880.22,4629207.92,0,0
143488.21,0,0,5615116.14,5758604.36,1,0
20989.03,26750,5760.97,371155.38,331112.49,1,0
5789.55,16625,10835.45,0,0,3,0
202704.1,49544,252248.1,4258625.49,4055921.39,0,0
222717.26,0,0,573816.94,796534.2,1,0
8398.98,328083.2,319684.22,0,0,3,0
238396.65,124291,0,255456.07,493852.72,1,0
8432.76,61758,53325.24,0,0,3,0
7915.94,183229.1,175313.16,0,0,3,0
75791.98,13812,0,0,75791.98,1,0
4728.16,568968,564239.84,0,0,3,0
116793.95,0,0,242178.89,358972.84,1,0
30227.32,0,0,1257058.76,1287286.08,1,0
192947.8,0,0,277100.5,470048.3,1,0
269426.99,30483,0,61110.97,330537.96,1,0
138487.33,500,138987.33,1016280.78,877793.45,0,0
2254.07,241404.44,239150.37,0,0,3,0
343146.37,0,0,344143.76,687290.13,1,0
9775.3,426902,417126.7,0,0,3,0
105096.4,0,0,920591.56,1025687.96,1,0
341025.2,49909,0,4429821.59,4770846.79,1,0
79251.24,44683,0,592236.25,671487.49,1,0
254494.05,0,0,464803.65,719297.7,1,0
114238.98,4886481.44,5000720.43,132371.05,18132.07,0,0
159299.25,6739171.19,6898470.44,3701366.38,3542067.12,0,0
2037.12,0,0,0,0,3,0
121464.92,31136,0,255102.51,110654.32,1,0
331721.53,41803,0,0,331721.53,1,0
353.94,0,0,0,0,3,0
136664.27,151152,14487.73,16054.4,152718.68,1,0
954125.48,0,0,1365715.27,2319840.75,4,0
8716.01,0,0,0,0,3,0
100326.62,904876,804549.38,130954.75,231281.37,1,0
160494.33,1450696.38,1611190.72,196000.16,35505.82,0,0
257546.74,994,0,37535.16,295081.9,1,0
169635.26,0,0,399049.03,568684.29,4,0
2563.51,56103.2,53539.69,0,0,3,0
6071.07,75028.43,68957.35,0,0,3,0
1483.71,0,0,0,0,3,0
108716.06,7038,0,0,108716.06,1,0
247346.96,0,0,464249.44,711596.4,1,0
200510.39,4705629.89,4906140.28,446445.27,245934.88,0,0
249284.64,208375,0,782859.1,1032143.74,1,0
982.57,0,0,0,0,3,0
12873.31,16682,3808.69,0,0,3,0
206043.55,295713,89669.45,0,130070.88,1,0
6036.39,0,0,0,0,3,0
19481.66,9311,0,354072.18,373553.84,1,0
134150.88,5902645.89,6036796.77,510497.16,376346.28,0,0
5095.08,5477,381.92,0,0,3,0
973786.37,6207.9,0,1694065.94,2667852.31,4,0
31.8,0,0,0,0,3,0
61641.73,181207,242848.73,0,0,0,0
107825.24,0,0,335732.27,443557.51,1,0
175863.85,729144.9,553281.06,1643276.61,1819140.46,1,0
63133.62,154465,91331.38,807572.55,960980.21,1,0
2647.99,811672.77,809024.78,0,0,3,0
213669.94,0,0,1160196.53,1373866.47,1,0
267912.26,0,0,638637,906549.26,1,0
173198.42,11198,0,1138572.49,1470838.54,1,0
48941.91,8529642.58,8578584.48,2262892.94,2213951.03,0,0
249576.69,632,250208.69,40401.56,0,0,0
22989.71,0,0,1093380.83,1116370.55,1,0
293509.53,0,0,3330243.25,3623752.78,1,0
19875.8,19492,0,0,0,3,0
208377.22,150258,358635.22,7983176.95,7774799.73,0,0
19969.12,163495,143525.88,0,0,3,0
490217.54,1609342.18,2099559.72,3585614.38,3095396.84,0,0
24604.81,637,25241.81,205112.39,180507.59,0,0
16478.4,0,0,293501.04,309979.44,1,0
23832.75,1314,25146.75,286987.26,263154.51,0,0
2306.12,51323.13,49017.01,0,0,3,0
16200.26,0,0,0,0,3,0
89584.23,6430244.31,6519828.54,239390.57,149806.35,0,0
719.41,40580,39860.59,0,0,3,0
262462.4,0,0,5087511.16,5349973.56,1,0
28432.58,133093,161525.58,0,0,0,0
14456.48,0,0,0,0,3,0
265150.45,101737,0,824133.09,1089283.54,1,0
242749.99,16862,0,0,242749.99,1,0
172838.06,358010,185171.94,3019.17,175857.23,1,0
26173.64,0,0,2127929.19,2154102.83,1,0
368760.49,0,0,1085829.89,1454590.39,1,0
7605.75,0,0,0,0,3,0
161218.96,4117718.41,4278937.37,217439.09,56220.13,0,0
340725.63,0,0,381285.43,722011.06,1,0
345750.97,16979,0,480548.66,826299.63,1,0
28398.74,0,0,226973.48,255372.22,1,0
173378.96,0,0,722869.25,896248.21,1,0
293570.92,4953054.75,5246625.67,2386211.73,2092640.81,0,0
22780.01,2025553.76,2048333.78,11755932.19,11733152.18,0,0
1019034.79,0,0,10224940.18,11242386.25,4,0
189502.96,0,0,531930.73,721433.69,1,0
241016.19,244853,485869.19,2434471.58,2193455.39,0,0
217155.71,0,0,718814.08,935969.8,1,0
51961.22,7087,59048.22,0,0,0,0
10336.79,17064,6727.21,0,0,3,0
204111.9,3596469.29,3800581.18,670510.4,466398.5,0,0
9431.44,0,0,0,0,3,0
28464.83,143671,115206.17,0,28464.83,1,0
192863.79,54218,247081.79,0,0,0,0
191802.26,1915.39,193717.65,76669.05,0,0,0
110249.43,21645,131894.43,3717979.99,3607730.56,0,0
6866.65,549,0,0,0,3,0
181071.17,7076285.66,7257356.83,606453.4,425382.23,0,0
41217.96,34236,0,3057.61,44275.57,1,0
557714.82,0,0,1869856.76,2434146.27,4,0
145762.77,657293,511530.23,0,145762.77,1,0
43342.16,36830,0,504816.19,548158.35,1,0
2319.59,314995,312675.41,0,0,3,0
168438.56,20240,188678.56,593476.83,425038.27,0,0
50999.52,50973,101972.52,0,0,0,0
2846.88,35922,33075.12,0,0,3,0
9291.22,45968.21,36676.99,0,0,3,0
12121.71,99915,87793.29,0,0,3,0
628309.16,0,0,921481.51,1549790.68,1,0
27189.47,0,0,1541372.8,1568562.27,1,0
6442.93,0,0,265332.32,271775.25,1,0
4024.08,30399,34423.08,2141574.47,2137550.39,0,0
490158.2,37466,0,890767.96,1380926.16,4,0
287571.79,29878,0,385445.52,673017.31,1,0
127.63,51984,51856.37,3960005.47,3960133.1,2,0
264305.85,985,265290.85,2980231.94,2715926.1,0,0
